,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
1063,MC The Max,M.C The Max! Vol.1,12,6dpacjbvvrB0XSKke7414R,서시,spotify:track:6dpacjbvvrB0XSKke7414R,0.0289,0.543,0.697,0.0,0.107,-5.946,0.0335,156.004,0.552,21
1064,MC The Max,M.C The Max! Vol.1,13,7fyEwJts3Fv2D4MIt5I1M9,잠시만 안녕,spotify:track:7fyEwJts3Fv2D4MIt5I1M9,0.0366,0.405,0.617,2.29e-06,0.11,-6.16,0.0286,74.983,0.169,35
1065,MC The Max,M.C The Max! Vol.1,1,5mJiVZRO1iW0oCnnOqJs8t,Intro 2,spotify:track:5mJiVZRO1iW0oCnnOqJs8t,0.429,0.553,0.644,0.0974,0.0915,-12.057,0.0342,119.975,0.0396,2
1066,MC The Max,M.C The Max! Vol.1,2,4N4U6nxDL6Rh5d4PmhaJui,Insanity,spotify:track:4N4U6nxDL6Rh5d4PmhaJui,0.0985,0.805,0.629,0.000635,0.0535,-7.725,0.0283,136.999,0.938,3
1067,MC The Max,M.C The Max! Vol.1,3,5alMW854ShjDbupOJtaNKC,One Love,spotify:track:5alMW854ShjDbupOJtaNKC,0.0293,0.37,0.566,0.0,0.057,-4.781,0.0301,140.173,0.16,37
1068,MC The Max,M.C The Max! Vol.1,4,0VNMTg8jU430B5igNCVaaZ,Disco Fever,spotify:track:0VNMTg8jU430B5igNCVaaZ,0.24,0.771,0.773,5.16e-06,0.241,-6.613,0.0338,119.992,0.915,3
1069,MC The Max,M.C The Max! Vol.1,5,5sadpo7IYMteG7TeS5lYQg,Doesn't Matter,spotify:track:5sadpo7IYMteG7TeS5lYQg,0.000661,0.536,0.812,0.0,0.141,-5.168,0.0306,125.185,0.407,3
1070,MC The Max,M.C The Max! Vol.1,6,45rzkKz0gPfj5DkptDFxXc,흰눈에 쌓인 이 거리에서..,spotify:track:45rzkKz0gPfj5DkptDFxXc,0.614,0.701,0.493,0.668,0.114,-14.756,0.0304,130.962,0.486,2
1071,MC The Max,Moonchild Is Invincible (Live),1,4J6ooNib6hktJCR7JDhKKu,Returns - Live,spotify:track:4J6ooNib6hktJCR7JDhKKu,0.00166,0.4,0.897,0.0,0.4,-5.376,0.103,156.065,0.287,0
1072,MC The Max,Moonchild Is Invincible (Live),2,4bOHbDmHLcefsKlEm2fiBY,Delete - Live,spotify:track:4bOHbDmHLcefsKlEm2fiBY,0.000418,0.504,0.976,0.0,0.879,-5.857,0.0804,135.071,0.295,0
1073,MC The Max,Moonchild Is Invincible (Live),3,7e1ye6MajFJfMgssopdOat,Believe the Love - Live,spotify:track:7e1ye6MajFJfMgssopdOat,0.0265,0.661,0.669,0.0,0.387,-8.647,0.0276,109.818,0.475,0
1074,MC The Max,Moonchild Is Invincible (Live),4,3yyThzm3AowPs5uWgemFsT,Star - Live,spotify:track:3yyThzm3AowPs5uWgemFsT,0.124,0.438,0.442,0.0,0.307,-8.213,0.0281,143.999,0.109,1
1075,MC The Max,Moonchild Is Invincible (Live),5,7xTpEeDNvpoI4hRky4vuRi,You're so Pathetic - Live,spotify:track:7xTpEeDNvpoI4hRky4vuRi,0.209,0.31,0.463,0.0,0.425,-7.77,0.0324,142.522,0.111,1
1076,MC The Max,Moonchild Is Invincible (Live),6,5Zwl79VvK5w70E9CBOTtc9,I Hope to Love - Live,spotify:track:5Zwl79VvK5w70E9CBOTtc9,0.0956,0.49,0.488,3.92e-05,0.468,-8.326,0.027,72.934,0.286,0
1077,MC The Max,Moonchild Is Invincible (Live),7,6ehQFfprdDwHTFEc5zwTD6,"Stop Crying, My Heart - Live",spotify:track:6ehQFfprdDwHTFEc5zwTD6,0.174,0.378,0.497,0.0,0.271,-7.716,0.0292,142.314,0.232,1
1078,MC The Max,Moonchild Is Invincible (Live),8,1ozZenLtrPp0oeGJMrYYlB,Doesn't Matter - Live,spotify:track:1ozZenLtrPp0oeGJMrYYlB,0.0518,0.637,0.817,0.0,0.767,-5.812,0.0446,130.39,0.496,0
1079,MC The Max,Moonchild Is Invincible (Live),9,3rlW0vyKJdGrn79DVpJeIZ,Moment - Live,spotify:track:3rlW0vyKJdGrn79DVpJeIZ,0.00197,0.659,0.856,0.000691,0.635,-7.045,0.0422,129.978,0.713,0
1080,MC The Max,Moonchild Is Invincible (Live),10,6p54haExd8ClM1ANjTeDuH,Sixth Sense - Live,spotify:track:6p54haExd8ClM1ANjTeDuH,0.000492,0.455,0.962,3.05e-05,0.859,-6.225,0.0717,159.877,0.624,0
1081,MC The Max,Moonchild Is Invincible (Live),11,5r4qXY6hUHcRVfgahrNw0Q,Full of Sunshine - Live,spotify:track:5r4qXY6hUHcRVfgahrNw0Q,0.0123,0.569,0.914,0.0,0.782,-5.757,0.0432,142.157,0.716,0
1082,MC The Max,Moonchild Is Invincible (Live),12,5ExOztaEWDKqKOx5ypO9Yw,Love Poetry - Live,spotify:track:5ExOztaEWDKqKOx5ypO9Yw,0.38,0.526,0.282,0.000191,0.343,-11.002,0.0299,126.018,0.122,0
1083,MC The Max,Moonchild Is Invincible (Live),13,1uKW0uVwSYtOR58yS6CoGU,Goodbye for a While - Live,spotify:track:1uKW0uVwSYtOR58yS6CoGU,0.00779,0.305,0.664,1.42e-05,0.651,-6.263,0.0364,75.458,0.142,2
1084,MC The Max,Moonchild Is Invincible (Live),14,2cvGKxGLiL5XYsyCzFjXXX,You're Falling in Love - Live,spotify:track:2cvGKxGLiL5XYsyCzFjXXX,0.00533,0.307,0.874,0.0,0.672,-5.372,0.0811,151.959,0.178,0
1085,MC The Max,Moonchild Is Invincible (Live),15,6fJ7sjKwivO9qoQx4X65nO,Red Sunset - Live,spotify:track:6fJ7sjKwivO9qoQx4X65nO,0.00149,0.358,0.959,3.3e-06,0.934,-4.854,0.0898,140.572,0.244,0
1086,MC The Max,Via 6,1,1KSJ46uadjZNcZb4zAKN3W,Let Myself Go,spotify:track:1KSJ46uadjZNcZb4zAKN3W,0.342,0.46,0.52,0.0,0.0827,-7.86,0.0382,78.115,0.324,6
1087,MC The Max,Via 6,2,1BFvLDUcH8O0ij1xOSToEn,Secret to My Tears,spotify:track:1BFvLDUcH8O0ij1xOSToEn,0.536,0.45,0.46,0.0,0.142,-8.057,0.029,137.994,0.185,6
1089,MC The Max,Via 6,4,4XdUhDItAYUKvSleskh6Cd,Labyrinth,spotify:track:4XdUhDItAYUKvSleskh6Cd,0.291,0.355,0.617,0.0,0.262,-5.516,0.0407,167.898,0.268,3
1092,MC The Max,Via 6,7,2bdO10XAQHr2TZtS75NkX0,A Sigh,spotify:track:2bdO10XAQHr2TZtS75NkX0,0.565,0.238,0.44,0.0,0.122,-8.339,0.0326,179.574,0.187,1
1093,MC The Max,Via 6,8,5Byobi0YgnrOBrfLmKfysD,You Are My Sunshine,spotify:track:5Byobi0YgnrOBrfLmKfysD,0.111,0.524,0.769,0.0,0.0794,-5.667,0.0442,155.03,0.655,2
1096,MC The Max,Via 6,11,0moRDn9Y3oCLuysJ8sGTyJ,A Double Eyelid,spotify:track:0moRDn9Y3oCLuysJ8sGTyJ,0.449,0.494,0.557,0.0,0.122,-7.164,0.0275,77.011,0.248,3
1097,MC The Max,M.C The MAX Best `Curtain Call`,1,2gKQ8Avld3QENpn1NVMkpP,사랑하니까,spotify:track:2gKQ8Avld3QENpn1NVMkpP,0.874,0.71,0.228,1.93e-06,0.0823,-12.528,0.0413,135.972,0.218,4
1100,MC The Max,M.C The MAX Best `Curtain Call`,4,1SUcUHTlkxNHa2ouPcetiS,행복하지 말아요,spotify:track:1SUcUHTlkxNHa2ouPcetiS,0.514,0.505,0.342,4.08e-05,0.124,-11.421,0.0307,141.519,0.203,9
1104,MC The Max,M.C The MAX Best `Curtain Call`,8,29LPRQuqzEg811LlmfOkKe,One love,spotify:track:29LPRQuqzEg811LlmfOkKe,0.225,0.664,0.458,0.00027,0.081,-9.075,0.0282,146.933,0.572,7
1107,MC The Max,M.C The MAX Best `Curtain Call`,11,4wZRAc0SVLIiJmaDEs8GnB,여대여,spotify:track:4wZRAc0SVLIiJmaDEs8GnB,0.88,0.336,0.247,1.11e-05,0.101,-10.03,0.0331,70.584,0.169,2
1125,MC The Max,"Returns, Part II",1,3pW5Y7R6yMSat3BX2HB7xx,Red Sunset,spotify:track:3pW5Y7R6yMSat3BX2HB7xx,0.00456,0.554,0.859,2.7e-06,0.25,-4.228,0.046,136.08,0.577,0
1126,MC The Max,"Returns, Part II",2,5FpEM5Lp5Y75W2iat7Tbe4,Star,spotify:track:5FpEM5Lp5Y75W2iat7Tbe4,0.503,0.49,0.429,0.0,0.226,-8.568,0.0378,139.844,0.0673,0
1127,MC The Max,"Returns, Part II",3,0EmTCA2FUHhqmiJj3vd9O4,Believe In Love,spotify:track:0EmTCA2FUHhqmiJj3vd9O4,0.501,0.589,0.623,0.0,0.246,-6.087,0.0267,109.973,0.372,0
1128,MC The Max,"Returns, Part II",4,6bmfLKQnrGAdo1f4rCep63,Full Sun,spotify:track:6bmfLKQnrGAdo1f4rCep63,0.245,0.626,0.841,0.0,0.0944,-3.966,0.0349,142.05,0.943,9
1130,MC The Max,"Returns, Part II",6,1u0m4HtYeCOsb96WCsAQco,Wanted Love - Jeon Min Hyuk Version,spotify:track:1u0m4HtYeCOsb96WCsAQco,0.387,0.433,0.398,3.17e-06,0.124,-8.229,0.0276,139.844,0.224,0
1132,MC The Max,The Rusted Love,1,1LdMXClqPCaGSSabG5ftnT,웃어도 눈물이,spotify:track:1LdMXClqPCaGSSabG5ftnT,0.535,0.54,0.273,0.0,0.127,-14.937,0.0288,144.003,0.345,2
1133,MC The Max,The Rusted Love,2,3Teq1L1lrIqDjQdKBL2wuf,아쉬워서,spotify:track:3Teq1L1lrIqDjQdKBL2wuf,0.692,0.516,0.235,0.0,0.113,-15.829,0.0402,71.139,0.279,6
1134,MC The Max,The Rusted Love,3,6UROC8TIksGAzzfv1a2joE,눈물겨운 고백,spotify:track:6UROC8TIksGAzzfv1a2joE,0.576,0.417,0.338,0.0,0.314,-14.094,0.0452,73.714,0.0964,3
1135,MC The Max,The Rusted Love,4,12cLqyHjFWZg1As1pP7C1w,사랑은 아프려고 하는 거죠,spotify:track:12cLqyHjFWZg1As1pP7C1w,0.638,0.469,0.255,0.0,0.0952,-14.863,0.0283,69.98,0.152,25
1136,MC The Max,The Rusted Love,5,3L6eMxg5THg5YpidmSMuwV,녹이 쓴 추억,spotify:track:3L6eMxg5THg5YpidmSMuwV,0.594,0.6,0.215,9.75e-06,0.169,-15.958,0.0283,90.027,0.319,2
1137,MC The Max,The Rusted Love,6,4z9YNotwIeG6NWRpjkf64j,First Love,spotify:track:4z9YNotwIeG6NWRpjkf64j,0.786,0.553,0.291,3.59e-06,0.378,-15.832,0.0376,135.877,0.349,2
1138,MC The Max,The Rusted Love,7,221gifDxQPoWCiMrHLj9uY,하면 할수록,spotify:track:221gifDxQPoWCiMrHLj9uY,0.725,0.561,0.247,0.0,0.105,-15.684,0.032,133.99,0.15,2
1139,MC The Max,The Rusted Love,8,4x1hP5zOK62iiyHjiluwfm,X - Love,spotify:track:4x1hP5zOK62iiyHjiluwfm,0.315,0.267,0.307,0.0,0.147,-15.411,0.0313,69.992,0.321,1
1140,MC The Max,The Rusted Love,9,0jzZC6cjN5IrWhlKDm3ka8,난,spotify:track:0jzZC6cjN5IrWhlKDm3ka8,0.716,0.476,0.271,0.0,0.0972,-14.936,0.0324,131.735,0.104,2
1141,MC The Max,The Rusted Love,10,3SCV8jZakZ5huHF2MlTitc,너는 내 운명,spotify:track:3SCV8jZakZ5huHF2MlTitc,0.716,0.456,0.218,0.0,0.215,-14.328,0.0326,132.78,0.187,3
1142,MC The Max,The Rusted Love,11,7mElaeBOeW5KOWQf7ugw8g,가슴이 아프단 말 이제야 알죠,spotify:track:7mElaeBOeW5KOWQf7ugw8g,0.562,0.368,0.2,0.0,0.138,-15.095,0.0294,68.833,0.143,3
1143,MC The Max,The Rusted Love,12,0Dz9yJNDw7x0iKPmbxrlx7,사랑은 아프려고 하는거죠 - M/V Version,spotify:track:0Dz9yJNDw7x0iKPmbxrlx7,0.606,0.464,0.251,0.0,0.11,-14.941,0.0276,69.958,0.171,4
1144,MC The Max,The Rusted Love,13,2fgldGXyleKVnG5UmTlH98,난 - Instrumental,spotify:track:2fgldGXyleKVnG5UmTlH98,0.839,0.645,0.28,0.872,0.0963,-15.662,0.0282,132.013,0.105,0
1145,MC The Max,Solitude Love,1,74Z2veUmgpKVhMZ6dCMXOf,사랑을 믿어요,spotify:track:74Z2veUmgpKVhMZ6dCMXOf,0.734,0.631,0.608,1.27e-06,0.109,-7.51,0.0264,109.975,0.397,1
1146,MC The Max,Solitude Love,2,7ajUdyPB9GgJPJQ5xN8nSr,해바라기도 가끔 목이 아프죠,spotify:track:7ajUdyPB9GgJPJQ5xN8nSr,0.591,0.364,0.591,0.0,0.13,-6.946,0.043,80.247,0.458,6
1147,MC The Max,Solitude Love,3,5KlaP0VIuUi7OvpaIbwg1n,이별이라는 이름,spotify:track:5KlaP0VIuUi7OvpaIbwg1n,0.756,0.348,0.362,1.67e-06,0.135,-9.033,0.0314,135.777,0.163,2
1149,MC The Max,Solitude Love,5,1FiSdNkIaFijQYDEQzWZxY,아직 슬픈 사랑의 노래,spotify:track:1FiSdNkIaFijQYDEQzWZxY,0.251,0.648,0.387,0.0,0.144,-8.175,0.0294,70.03,0.489,1
1150,MC The Max,Solitude Love,6,0alGk5gnIdTLtaNDPIEmxt,거짓 이별,spotify:track:0alGk5gnIdTLtaNDPIEmxt,0.475,0.619,0.492,0.0,0.159,-6.809,0.0232,91.017,0.309,1
1151,MC The Max,Solitude Love,7,3whq7UB8oJWdRZ53RNHEET,날 위한 연극(시나리오),spotify:track:3whq7UB8oJWdRZ53RNHEET,0.554,0.508,0.469,0.0,0.176,-7.664,0.0263,131.935,0.37,1
1152,MC The Max,Solitude Love,8,1zMAmHC6g0YqubhYmmYPr3,Love Actually,spotify:track:1zMAmHC6g0YqubhYmmYPr3,0.884,0.491,0.35,1.16e-05,0.181,-8.218,0.0302,133.61,0.101,1
1153,MC The Max,Solitude Love,9,6Fp1MnPJcZcdhJPXVhDRtP,닫혀진 사랑을 향해,spotify:track:6Fp1MnPJcZcdhJPXVhDRtP,0.578,0.511,0.489,0.0,0.13,-6.932,0.0269,140.003,0.172,2
1154,MC The Max,Solitude Love,10,0F3YeKfFzQIRsYyL3GmhyO,Memory,spotify:track:0F3YeKfFzQIRsYyL3GmhyO,0.742,0.454,0.477,0.0,0.107,-6.424,0.0278,135.922,0.132,3
1156,MC The Max,Solitude Love,12,2jkVf0O8l5c2qX4f261S1D,To Me,spotify:track:2jkVf0O8l5c2qX4f261S1D,0.392,0.441,0.371,0.0,0.172,-6.834,0.0255,76.128,0.103,1
1157,MC The Max,Mc The Max - Solitude Love…,1,2ovASc94TLKRheYzG2pQdR,사랑을믿어요,spotify:track:2ovASc94TLKRheYzG2pQdR,0.741,0.634,0.531,2.44e-06,0.111,-8.31,0.026,109.95,0.41,4
1158,MC The Max,Mc The Max - Solitude Love…,2,5wuAv1WFV6mL8dm0UXSzEv,해바라기도가끔목이아프죠,spotify:track:5wuAv1WFV6mL8dm0UXSzEv,0.605,0.555,0.567,0.0,0.171,-7.606,0.0335,80.941,0.453,23
1159,MC The Max,Mc The Max - Solitude Love…,3,0zUVTXjBVCB2vu21QE8Vpk,이별이라는이름,spotify:track:0zUVTXjBVCB2vu21QE8Vpk,0.809,0.415,0.348,2.38e-06,0.137,-9.844,0.0317,135.833,0.148,4
1160,MC The Max,Mc The Max - Solitude Love…,4,5XyvfAC8S62CHQL2Z3BVYP,행복하지말아요,spotify:track:5XyvfAC8S62CHQL2Z3BVYP,0.644,0.353,0.496,0.0,0.104,-6.991,0.0289,141.772,0.22,36
1161,MC The Max,Mc The Max - Solitude Love…,5,0f7sTGgFCMFzSrX5byXjTt,아직슬픈사랑의노래,spotify:track:0f7sTGgFCMFzSrX5byXjTt,0.272,0.683,0.365,0.0,0.136,-8.659,0.0314,139.998,0.574,2
1162,MC The Max,Mc The Max - Solitude Love…,6,6hRpuvCD829bAHpFj7POgj,거짓이별,spotify:track:6hRpuvCD829bAHpFj7POgj,0.501,0.623,0.472,0.0,0.154,-7.512,0.0234,91.003,0.347,2
1163,MC The Max,Mc The Max - Solitude Love…,7,70mNMO6vyayRn98OOBeXfM,날위한연극,spotify:track:70mNMO6vyayRn98OOBeXfM,0.629,0.514,0.44,1.24e-06,0.21,-8.37,0.0266,131.979,0.335,3
1164,MC The Max,Mc The Max - Solitude Love…,8,5FbroGZA7cB5sHQrpXICWl,LoveActually,spotify:track:5FbroGZA7cB5sHQrpXICWl,0.87,0.523,0.321,3.61e-05,0.247,-9.048,0.0277,133.773,0.107,2
1165,MC The Max,Mc The Max - Solitude Love…,9,6WnS1QR1AlT6duqnhj2TAV,닫혀진사랑을향해,spotify:track:6WnS1QR1AlT6duqnhj2TAV,0.649,0.53,0.449,0.0,0.107,-7.464,0.0274,140.053,0.169,13
1167,MC The Max,Mc The Max - Solitude Love…,11,4VYDbZY5HuBIgWxQqsYETl,사랑해 봤나요?,spotify:track:4VYDbZY5HuBIgWxQqsYETl,0.747,0.481,0.538,0.0,0.121,-6.617,0.0293,141.64,0.192,14
1168,MC The Max,Mc The Max - Solitude Love…,12,28zzkxxDxWfXeNKYZq9s1k,ToMe,spotify:track:28zzkxxDxWfXeNKYZq9s1k,0.463,0.443,0.366,1.61e-06,0.161,-7.55,0.0254,76.108,0.102,2
1169,MC The Max,Love Is Time Sixth Sense,1,3SoVudEgQdJJP1EF1jm89v,별,spotify:track:3SoVudEgQdJJP1EF1jm89v,0.519,0.395,0.465,0.0,0.103,-7.542,0.0309,138.736,0.0907,17
1170,MC The Max,Love Is Time Sixth Sense,2,18yfSV6Jhh9lhAPzZoIkfq,그대는 눈물겹다,spotify:track:18yfSV6Jhh9lhAPzZoIkfq,0.75,0.453,0.451,0.0,0.369,-6.312,0.0284,135.919,0.147,25
1171,MC The Max,Love Is Time Sixth Sense,3,6K60nJi0wMt6XcPvhGbQLP,사랑의 시,spotify:track:6K60nJi0wMt6XcPvhGbQLP,0.794,0.487,0.358,0.0,0.105,-6.515,0.0287,62.984,0.113,27
1172,MC The Max,Love Is Time Sixth Sense,4,3OAa2kec53RovPTgq7s5xI,Sixth Sense,spotify:track:3OAa2kec53RovPTgq7s5xI,0.0759,0.567,0.795,1.51e-05,0.041,-7.122,0.0479,160.97,0.95,3
1173,MC The Max,Love Is Time Sixth Sense,5,1wOSKWe4Sz6gab5jJu3B3E,낮 달,spotify:track:1wOSKWe4Sz6gab5jJu3B3E,0.502,0.497,0.476,0.0,0.122,-7.482,0.0276,67.035,0.265,14
1174,MC The Max,Love Is Time Sixth Sense,6,1ttzd0zzYddcjCD5awffTR,Follow Me,spotify:track:1ttzd0zzYddcjCD5awffTR,0.0774,0.489,0.606,0.0,0.11,-7.245,0.0268,140.006,0.524,3
1175,MC The Max,Love Is Time Sixth Sense,7,7B8S6vr7bR5GSZviqctRb2,하루가 십년이 되는 날,spotify:track:7B8S6vr7bR5GSZviqctRb2,0.799,0.383,0.378,1.84e-05,0.0895,-7.658,0.0289,125.987,0.0852,4
1176,MC The Max,Love Is Time Sixth Sense,8,3oilyr8hLYo3b3aiv9EQ2Q,Like A Wind..,spotify:track:3oilyr8hLYo3b3aiv9EQ2Q,0.182,0.706,0.649,4.43e-06,0.181,-6.176,0.0251,115.957,0.855,1
1177,MC The Max,Love Is Time Sixth Sense,9,5LUQR0eW7PI4URveFyB2gZ,For You,spotify:track:5LUQR0eW7PI4URveFyB2gZ,0.553,0.648,0.474,4.51e-06,0.0986,-7.941,0.0315,140.198,0.406,2
1178,MC The Max,Love Is Time Sixth Sense,10,5Vh6ahZbNrrB9CdB6jXXSS,사랑하고 싶었어 II,spotify:track:5Vh6ahZbNrrB9CdB6jXXSS,0.716,0.612,0.459,6.24e-05,0.101,-7.635,0.0245,135.905,0.286,2
1179,MC The Max,Love Is Time Sixth Sense,11,0m0jCv6y4UWWmOUnMZqIaH,Something Love,spotify:track:0m0jCv6y4UWWmOUnMZqIaH,0.188,0.62,0.864,2.68e-06,0.236,-6.188,0.0274,132.971,0.912,1
1180,MC The Max,Love Is Time Sixth Sense,12,4tisyD9Z4cyqgPgFm6lHS9,Find My True Self Pt. 2,spotify:track:4tisyD9Z4cyqgPgFm6lHS9,0.533,0.43,0.502,0.0,0.105,-6.286,0.0283,140.027,0.128,5
1181,MC The Max,Love Is Time Sixth Sense,13,3qb5ufGjx1YWDFXchwzZPL,사랑의 시 - Instrumental,spotify:track:3qb5ufGjx1YWDFXchwzZPL,0.624,0.521,0.264,0.41,0.12,-9.138,0.0289,63.018,0.126,1
1182,MC The Max,Love Is Time Sixth Sense,14,2dyN6OQq4uHvsUAqgOyQAk,그대는 눈물겹다 - Instrumental,spotify:track:2dyN6OQq4uHvsUAqgOyQAk,0.558,0.483,0.338,0.886,0.35,-9.416,0.0276,136.067,0.141,0
1183,MC The Max,Love Is Time Sixth Sense,15,7Boxiszp1S6wefXJivYTnC,Sixth Sense - Instrumental,spotify:track:7Boxiszp1S6wefXJivYTnC,0.00982,0.539,0.792,0.466,0.046,-8.453,0.0367,161.017,0.945,0
1198,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],1,0FvQZmZnr1cfIfWwQmdNSU,And we go,spotify:track:0FvQZmZnr1cfIfWwQmdNSU,0.863,0.493,0.402,0.0,0.151,-9.797,0.0302,91.748,0.627,40
1199,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],2,1QF7eJZiDspWMe7XOgD7c0,Wanderer,spotify:track:1QF7eJZiDspWMe7XOgD7c0,0.771,0.515,0.461,2.16e-06,0.105,-7.504,0.0283,111.697,0.404,22
1200,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],3,1c0fCwAZqDkX2o8CiC3Lcm,That we were once in love,spotify:track:1c0fCwAZqDkX2o8CiC3Lcm,0.699,0.342,0.435,0.00118,0.183,-7.186,0.0307,65.887,0.263,24
1201,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],4,65g3VCPXMmHPBWucrNR8oO,I Love U,spotify:track:65g3VCPXMmHPBWucrNR8oO,0.258,0.648,0.474,0.0,0.105,-6.886,0.0391,79.969,0.595,35
1202,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],5,6gJMwQC6RtPDophSooHO9g,The time I loved you,spotify:track:6gJMwQC6RtPDophSooHO9g,0.79,0.325,0.382,2.34e-06,0.0975,-7.544,0.0317,76.049,0.402,26
1203,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],6,6L1NbVbs75hcFDqVVxhRhs,Moments in-between,spotify:track:6L1NbVbs75hcFDqVVxhRhs,0.81,0.425,0.454,0.0,0.142,-9.061,0.0362,122.598,0.322,21
1204,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],7,6JLawVkbBPAYyK4lVsRXl4,With my heart,spotify:track:6JLawVkbBPAYyK4lVsRXl4,0.118,0.543,0.65,6.08e-05,0.224,-8.175,0.0478,91.033,0.398,19
1205,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],8,2Cgly6OVkEAI9thlVyKedl,Mom and dad,spotify:track:2Cgly6OVkEAI9thlVyKedl,0.916,0.379,0.234,9.63e-06,0.111,-10.682,0.0381,131.876,0.193,15
1206,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],9,4HCGTLE8eAQyaSAyLamgu5,No miracle was there,spotify:track:4HCGTLE8eAQyaSAyLamgu5,0.807,0.441,0.479,4e-05,0.0875,-7.701,0.0343,123.0,0.254,16
1207,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],10,7Io7bOvTS02CifEwSDZ30x,WHAT A FEELING,spotify:track:7Io7bOvTS02CifEwSDZ30x,0.374,0.501,0.662,0.0,0.0467,-4.462,0.0889,73.057,0.376,15
1208,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],11,1oXhDfJHxsRW5Ee3mos3ce,Holding On To You,spotify:track:1oXhDfJHxsRW5Ee3mos3ce,0.249,0.401,0.758,0.0,0.0688,-6.588,0.0449,169.918,0.266,22
1209,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],12,5aLnik7GxnlRnmLVb0sTZD,eternally,spotify:track:5aLnik7GxnlRnmLVb0sTZD,0.839,0.276,0.256,0.0,0.107,-9.829,0.0343,58.369,0.257,20
1210,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],13,7nFUzx6WhyxuZHG8h0z89e,lullaby,spotify:track:7nFUzx6WhyxuZHG8h0z89e,0.904,0.514,0.149,1.85e-05,0.0782,-15.756,0.0303,89.898,0.178,13
1211,성시경,Sung Si Kyung 8th Album [ㅅ(Siot)],14,1O4MAV5X8y3HvFTG1QUCTZ,First winter,spotify:track:1O4MAV5X8y3HvFTG1QUCTZ,0.642,0.457,0.51,0.0,0.0975,-7.081,0.0342,132.125,0.249,27
1212,성시경,君がいるよ,1,3574wPVcyxI70ApwavWEYf,君がいるよ,spotify:track:3574wPVcyxI70ApwavWEYf,0.857,0.41,0.401,0.0,0.189,-6.615,0.03,139.307,0.361,11
1213,성시경,君がいるよ,2,7vTHlSYDv5n6nPTuqFQTB2,愛はなぜ,spotify:track:7vTHlSYDv5n6nPTuqFQTB2,0.778,0.416,0.341,1.13e-06,0.102,-6.813,0.031,139.45,0.258,8
1214,성시경,君がいるよ,3,6E7ilwTFixFzMk03Vqdx3Q,しぶんぎ座流星群,spotify:track:6E7ilwTFixFzMk03Vqdx3Q,0.648,0.612,0.528,1.89e-05,0.067,-6.041,0.0279,133.971,0.177,0
1215,성시경,君がいるよ,4,0AJPgUD8xbcoZ0VsYWKENU,幸せならそばにある,spotify:track:0AJPgUD8xbcoZ0VsYWKENU,0.602,0.62,0.558,9.09e-06,0.156,-6.577,0.0238,93.03,0.524,8
1216,성시경,君がいるよ,5,01DFfhkzvcu3OLTqfOIhpw,鼓動は届く,spotify:track:01DFfhkzvcu3OLTqfOIhpw,0.747,0.55,0.486,0.0,0.0916,-5.656,0.026,127.005,0.289,7
1217,성시경,君がいるよ,6,5uT1ySOVjZujlc8xaHRueV,思い出,spotify:track:5uT1ySOVjZujlc8xaHRueV,0.784,0.51,0.454,0.0,0.169,-6.665,0.0264,148.024,0.322,6
1218,성시경,君がいるよ,7,32xL4mpstlLES0wVJPgSuN,追憶,spotify:track:32xL4mpstlLES0wVJPgSuN,0.897,0.507,0.358,5.92e-05,0.144,-7.098,0.0291,139.932,0.228,6
1219,성시경,君がいるよ,8,4uxzd2Bn4LesaRCmvJ4ANt,"One more time, One more chance",spotify:track:4uxzd2Bn4LesaRCmvJ4ANt,0.732,0.437,0.615,0.0,0.171,-4.327,0.0392,129.69,0.234,17
1220,성시경,君がいるよ,9,2BUyHMehu9BsVuZfZRfBHo,永遠に,spotify:track:2BUyHMehu9BsVuZfZRfBHo,0.853,0.312,0.23,0.0,0.0954,-9.873,0.0346,87.843,0.248,7
1221,성시경,君がいるよ,10,31ex3au0sqpyHly05coX7S,ただ青空であるように,spotify:track:31ex3au0sqpyHly05coX7S,0.907,0.408,0.303,0.00251,0.136,-9.026,0.0303,137.413,0.281,6
1222,성시경,DRAMA,1,4bWM5meKLRum0HHdBXmOCw,Life is ...,spotify:track:4bWM5meKLRum0HHdBXmOCw,0.846,0.367,0.448,1.1e-06,0.151,-7.218,0.0316,159.73,0.269,10
1223,성시경,DRAMA,2,7iu2GcvG2ITHO03XCMdcv1,粉雪,spotify:track:7iu2GcvG2ITHO03XCMdcv1,0.0976,0.388,0.788,0.0,0.151,-5.423,0.0412,164.044,0.196,24
